,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
237,238,60,RL,6.246372486557445,19.651224136517293,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,7,7,1993,2003,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,9.72807198077492,Unf,0.0,10.714794633565264,12.114086926001544,GasA,Ex,Y,SBrkr,12.164561577805966,11.259868090259067,0.0,13.759085382101594,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,YearGroup7,RFn,2,10.04572336669768,TA,TA,Y,9.525867697126678,5.968980585391403,0.0,8.492259095309958,0.0,0.0,None,None,None,0.0,2,2010,WD,Normal,12.178192583415596
238,239,20,RL,6.512195594586373,20.620220808550165,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,8.64032225948934,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,13.670207259396387,13.670207259396387,GasA,Ex,Y,SBrkr,13.670207259396387,0.0,0.0,13.670207259396387,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,YearGroup7,Fin,3,11.568146848647228,TA,TA,Y,7.724358962810533,8.39538258223558,0.0,0.0,0.0,0.0,None,None,None,0.0,12,2007,New,Partial,12.669809806411457
239,240,50,RL,5.42678077191518,19.343932785917467,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1945,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,6.533131230124546,Unf,0.0,10.914147977453368,11.278207325702041,GasA,TA,Y,FuseA,11.500648811372505,11.105325148456878,0.0,13.27673244908249,0,0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,YearGroup4,Unf,1,8.315257068972656,TA,TA,Y,0.0,7.338607270038526,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,4,2010,WD,Normal,11.635151947212842
240,241,20,FV,6.098626104970388,19.458096087785453,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,4.792129643835174,Gd,TA,PConc,Gd,TA,Av,GLQ,12.338074434417361,Unf,0.0,10.21071492750776,13.43208528618426,GasA,Ex,Y,SBrkr,13.43208528618426,0.0,0.0,13.43208528618426,1,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,YearGroup7,RFn,2,11.33259669398507,TA,TA,Y,7.397497957722461,7.724358962810533,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2010,WD,Normal,12.47801017053037
241,242,30,RM,4.969939052451073,16.3610187218263,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,9,1945,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,9.243906751287225,Unf,0.0,9.43946313972265,11.09371324431321,GasA,Gd,Y,SBrkr,11.724598476197201,0.0,0.0,11.724598476197201,0,0,1,0,2,1,Gd,4,Typ,0,None,None,None,None,0,0.0,None,None,Y,5.62289923231481,5.0533710494211155,0.0,0.0,0.0,0.0,None,None,None,0.0,8,2007,WD,Normal,11.612779849672751
242,243,50,RM,5.7737732204907655,17.253668969557626,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,10.468499910096941,10.468499910096941,GasA,Gd,N,FuseA,11.79696985403691,10.520314560548853,0.0,13.180948839543527,0,0,1,0,3,1,TA,6,Typ,0,None,Attchd,YearGroup4,Unf,1,9.405519221765948,Fa,TA,Y,0.0,0.0,6.148460831341732,0.0,0.0,0.0,None,None,None,0.0,4,2006,WD,Normal,11.277215789596893
243,244,160,RL,6.098626104970388,20.168156760868357,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,10.85191217685538,10.85191217685538,GasA,TA,Y,SBrkr,10.85191217685538,10.701620733429198,0.0,12.686669225138479,0,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,YearGroup6,RFn,1,8.930417557876343,TA,TA,Y,0.0,4.3809460334448715,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2009,WD,Normal,11.695255355062795
244,245,60,RL,6.246372486557445,19.405553895288225,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,11.12842079550861,Unf,0.0,8.631303105111629,11.975598145540113,GasA,Ex,Y,SBrkr,12.698565565077784,11.79385651815942,0.0,14.35087784919821,1,0,2,1,3,1,Gd,8,Typ,2,Fa,Attchd,YearGroup7,RFn,2,10.07838292328306,TA,TA,Y,0.0,7.184917181536692,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2010,WD,Normal,12.230770136157428
245,246,20,RL,6.221213632878419,20.0307970774932,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1988,1988,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,6.694190605394483,TA,TA,CBlock,Gd,TA,Av,GLQ,11.919130071867999,Unf,0.0,11.879926320493967,13.932208013876124,GasA,Gd,Y,SBrkr,13.97712214559195,0.0,0.0,13.97712214559195,0,1,2,0,3,1,TA,6,Typ,1,TA,Attchd,YearGroup6,Fin,2,10.75830365760641,TA,TA,Y,8.070314193798698,4.9269180446816625,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2006,WD,Normal,12.394628892852941
246,247,190,RM,5.942124359831237,19.51950730858856,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,6,8,1910,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,Stone,Fa,TA,No,Unf,0.0,Unf,0.0,12.181217421154953,12.181217421154953,GasA,Gd,N,FuseP,11.85556549443401,12.181217421154953,0.0,14.06854987262762,0,0,2,0,4,2,Fa,9,Typ,0,None,Detchd,YearGroup2,Unf,1,9.951171656935063,Po,Po,Y,0.0,5.684506656824126,6.881187323763808,0.0,0.0,0.0,None,None,None,0.0,4,2006,WD,Normal,11.827743504053695
247,248,20,RL,6.098626104970388,20.36880129786727,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd Sdng,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,13.026776567947474,13.026776567947474,GasA,Ex,Y,SBrkr,13.044008737526429,0.0,0.0,13.044008737526429,0,0,1,0,2,1,TA,5,Typ,1,TA,Attchd,YearGroup5,Unf,2,10.012698086464445,TA,TA,Y,0.0,4.492017742920502,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2006,WD,Normal,11.849404844423074
248,249,60,RL,6.02174235239564,20.371310340201898,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.674652276188349,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,11.640795289083194,11.640795289083194,GasA,Ex,Y,SBrkr,11.640795289083194,11.601371930615082,0.0,13.623106484233388,0,0,2,1,3,1,Gd,8,Typ,0,None,Attchd,YearGroup7,RFn,2,10.272201962485878,TA,TA,Y,7.397497957722461,5.914940018959451,0.0,0.0,0.0,0.0,None,None,None,0.0,9,2007,WD,Normal,12.100717685412471
249,250,50,RL,5.80273872401839,33.52339932530267,Pave,None,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1.5Fin,6,7,1958,2006,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,10.126705474481206,Gd,TA,CBlock,Gd,TA,Gd,Rec,11.136081740934445,Unf,0.0,11.32179316058309,13.189203207575114,GasA,Gd,Y,SBrkr,13.189203207575114,11.147538247731708,0.0,14.401310326437965,0,1,2,0,4,1,Gd,7,Typ,2,TA,Attchd,YearGroup5,Fin,2,9.647632875415075,TA,TA,Y,0.0,6.615044151314694,0.0,0.0,0.0,0.0,None,None,Shed,10.272201962485878,6,2007,WD,Normal,12.531776395271262
250,251,30,RL,5.5270737381589985,17.49762024281299,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,2,1940,1966,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,Po,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,11.252502530148577,11.252502530148577,GasA,Ex,Y,SBrkr,12.89248791603888,0.0,0.0,12.89248791603888,0,0,1,0,3,1,Fa,6,Mod,0,None,None,None,None,0,0.0,None,None,Y,8.720169513164583,0.0,0.0,0.0,0.0,0.0,None,GdWo,Shed,10.00715768738887,5,2010,WD,Normal,11.245059091624615
251,252,120,RM,5.133567292834429,17.070369718980206,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,10.17425270756814,Gd,TA,PConc,Gd,TA,Gd,GLQ,13.445527362468184,Unf,0.0,0.0,13.445527362468184,GasA,Ex,Y,SBrkr,13.543822360347269,0.0,0.0,13.543822360347269,1,1,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,YearGroup7,Fin,2,10.458983006060123,TA,TA,Y,7.071285304475591,0.0,0.0,0.0,7.525112644917748,0.0,None,None,None,0.0,12,2007,WD,Family,12.367345048436391
252,253,60,RL,5.831327892742091,19.173434301155382,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,11.500648811372505,11.500648811372505,GasA,Ex,Y,SBrkr,11.500648811372505,11.647319302994648,0.0,13.571679876468389,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,YearGroup7,RFn,2,10.371952633774399,TA,TA,Y,7.308627591436396,5.172534928709971,0.0,0.0,0.0,0.0,None,None,None,0.0,12,2008,WD,Normal,12.06105265381003
253,254,80,RL,6.337529394588084,19.608014183046155,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,6.808145364123843,TA,TA,CBlock,Gd,TA,Gd,LwQ,8.780688591938043,ALQ,10.652825783009021,10.018228076426249,12.883497261224814,GasA,Ex,Y,SBrkr,12.883497261224814,0.0,0.0,12.883497261224814,0,1,2,0,3,1,Gd,7,Min1,0,None,Attchd,YearGroup5,RFn,1,9.0953940104718,TA,TA,Y,9.272687146328343,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,10,2007,CWD,Normal,11.970356641102999
254,255,20,RL,5.968980585391403,19.189157677365337,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1957,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,11.89807866843504,Unf,0.0,9.666395816900367,12.910399284114215,GasA,TA,Y,SBrkr,12.910399284114215,0.0,0.0,12.910399284114215,1,0,1,0,3,1,TA,5,Typ,0,None,Attchd,YearGroup5,RFn,1,8.978566621047088,TA,TA,Y,8.604063356421523,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2010,WD,Normal,11.884495917930655
255,256,60,RL,5.859551208605442,19.3425936784789,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,9.041486785480258,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,12.054211355589617,12.054211355589617,GasA,Ex,Y,SBrkr,12.13942021029482,12.847298390416444,0.0,14.611829573292558,0,0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,YearGroup7,Fin,2,9.888326631702043,TA,TA,Y,8.013883697367245,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,2,2006,WD,Normal,12.345838935721968
256,257,60,FV,5.80273872401839,19.36619393480545,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Rec,10.287377937846468,Unf,0.0,9.46632934809144,11.718228468762483,GasA,Ex,Y,SBrkr,11.718228468762483,11.718228468762483,0.0,13.730882561077351,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,YearGroup7,RFn,2,11.042891469528286,TA,TA,Y,8.274265741119429,5.559490358416789,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2008,WD,Normal,12.242891437918386
257,258,20,RL,5.914940018959451,19.376397946953205,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,7.873203454932757,Gd,TA,PConc,Gd,TA,No,GLQ,12.954775777608608,Unf,0.0,8.780688591938043,13.504452562475894,GasA,Ex,Y,SBrkr,13.504452562475894,0.0,0.0,13.504452562475894,1,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,YearGroup7,RFn,2,10.991229546699314,TA,TA,Y,7.071285304475591,6.844946025203906,0.0,0.0,0.0,0.0,None,None,None,0.0,3,2009,WD,Abnorml,12.301387370778713
258,259,60,RL,6.221213632878419,20.756073452905973,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,7.77494479144778,Gd,TA,PConc,Gd,TA,No,GLQ,9.46632934809144,Unf,0.0,10.749651012129235,12.019503352540193,GasA,Ex,Y,SBrkr,12.019503352540193,11.604675672501354,0.0,13.842394690919372,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,YearGroup7,RFn,2,10.580430421256926,TA,TA,Y,0.0,6.574446614595114,0.0,8.558042564184516,0.0,0.0,None,None,None,0.0,5,2008,WD,Normal,12.352339472153524
259,260,20,RM,5.968980585391403,20.843592745683672,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,PConc,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Gd,Y,FuseA,11.775113743156055,0.0,0.0,11.775113743156055,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,YearGroup5,Unf,1,9.087756729969003,TA,TA,Y,0.0,5.172534928709971,0.0,0.0,0.0,0.0,None,None,None,0.0,12,2008,WD,Normal,11.48247656671073
260,261,80,RL,7.020909424392293,22.624199228994986,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,SLvl,6,5,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,9.709707014877205,TA,TA,CBlock,TA,TA,Gd,Rec,11.038947685692156,ALQ,11.109186247385459,0.0,13.015962914755876,GasA,TA,Y,SBrkr,13.059017169586484,0.0,0.0,13.059017169586484,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,YearGroup7,Unf,2,11.781373330676752,TA,TA,Y,0.0,0.0,8.622253717854797,0.0,0.0,0.0,None,GdWo,None,0.0,5,2009,WD,Normal,12.07824495582233
261,262,60,RL,5.942124359831237,19.707256626602423,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,8.780688591938043,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,13.266665947434037,13.266665947434037,GasA,Ex,Y,SBrkr,13.266665947434037,12.374859997919224,0.0,14.986694808769705,0,0,2,1,3,1,Ex,10,Typ,1,Gd,BuiltIn,YearGroup7,Fin,3,11.730956005642817,TA,TA,Y,0.0,7.4550235803134814,0.0,0.0,0.0,0.0,None,None,None,0.0,11,2007,New,Partial,12.52815976788113
262,263,80,RL,6.404586972566442,19.2218181450891,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,7,1977,1995,Gable,CompShg,HdBoard,Plywood,BrkFace,5.210789042972047,TA,TA,CBlock,Gd,Gd,Av,ALQ,10.302477323271576,Unf,0.0,0.0,10.302477323271576,GasA,TA,Y,SBrkr,12.67473130230943,0.0,0.0,12.67473130230943,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,YearGroup6,Unf,2,10.231351739686412,TA,TA,Y,8.962610178176034,3.128238685769432,0.0,0.0,0.0,0.0,None,GdWo,None,0.0,7,2006,WD,Normal,11.92504173829169
263,264,50,RM,5.357203202420049,17.598036767345558,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,8.453929696886426,ALQ,11.116894218049,0.0,11.910124590543719,GasA,TA,Y,SBrkr,11.910124590543719,0.0,9.65390077895301,12.914862650676005,1,0,1,0,3,1,TA,6,Typ,0,None,Detchd,YearGroup6,Unf,2,10.189934126006927,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2010,WD,Normal,11.775297421715827
264,265,30,RM,4.492017742920502,17.416930320817684,Pave,Grvl,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1925,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,11.070359541275336,11.070359541275336,GasA,Gd,N,FuseP,11.382533288080934,0.0,0.0,11.382533288080934,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,YearGroup5,Unf,2,10.292419534723528,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2008,WD,Normal,11.19822841866684
265,266,20,RL,6.172972078519893,20.640590109967253,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1981,1981,Gable,CompShg,MetalSd,MetalSd,BrkFace,8.211557890737238,TA,Gd,CBlock,Gd,TA,No,GLQ,10.68838996487107,LwQ,8.39538258223558,10.766932023929055,13.143561424785538,GasA,TA,Y,SBrkr,13.143561424785538,0.0,0.0,13.143561424785538,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,YearGroup6,Fin,2,10.634887347225343,TA,TA,Y,8.831513536945508,0.0,0.0,0.0,0.0,0.0,None,GdPrv,None,0.0,6,2008,WD,Normal,12.075400019877522
266,267,60,RL,5.968980585391403,20.33172909726411,Pave,None,IR1,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,11.200457158128465,Unf,0.0,6.404586972566442,11.514262413767907,GasA,Gd,Y,SBrkr,11.514262413767907,11.181659477474692,0.0,13.324655113521871,1,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,YearGroup7,Fin,2,9.794431016731847,TA,TA,Y,6.5538803774442425,6.098626104970388,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2006,WD,Normal,12.128116509451258
267,268,75,RL,5.684506656824126,19.189157677365337,Pave,None,Reg,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,2.5Fin,5,8,1939,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,LwQ,9.577768772977672,Unf,0.0,9.336386900215581,11.222867447268218,GasA,Ex,Y,SBrkr,12.268668492468818,11.222867447268218,9.835883259370169,14.471364587187503,0,0,2,1,4,1,Gd,8,Typ,1,Gd,Detchd,YearGroup4,Unf,1,8.511219710154148,TA,TA,Y,8.711412885510219,4.137710644618417,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2008,WD,Normal,12.097936057925594
268,269,30,RM,5.995517194712504,18.437484711871097,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,6,1940,1955,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,9.73416781526148,Rec,7.104296691279632,8.232627042257835,11.296440966040455,GasA,Ex,Y,SBrkr,11.431699040374228,0.0,0.0,11.431699040374228,0,0,1,0,2,1,TA,4,Typ,1,Gd,Detchd,YearGroup5,Fin,1,11.904107164106826,Ex,Ex,Y,0.0,4.2014612941903655,0.0,0.0,0.0,0.0,None,None,None,0.0,2,2008,WD,Normal,11.699413330633599
269,270,20,RL,6.159768979367088,18.96052786458934,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1976,1976,Hip,CompShg,HdBoard,HdBoard,BrkFace,7.799865873444875,TA,Gd,CBlock,TA,Gd,No,BLQ,11.336189720426251,Unf,0.0,9.666395816900367,12.505563961983455,GasA,TA,Y,SBrkr,12.429294356955962,0.0,0.0,12.429294356955962,1,0,1,1,3,1,TA,6,Typ,1,Fa,Attchd,YearGroup6,RFn,1,10.292419534723528,TA,Gd,Y,9.525867697126678,4.492017742920502,0.0,0.0,0.0,0.0,None,GdPrv,None,0.0,5,2007,WD,Normal,11.904974309480183
270,271,60,FV,6.314734756825907,20.155424093573213,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,12.382690472200485,12.382690472200485,GasA,Gd,Y,SBrkr,12.382690472200485,11.653830173770823,0.0,14.086243227218915,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,YearGroup7,RFn,3,12.271364745626231,TA,TA,Y,8.013883697367245,5.392276337227255,0.0,0.0,0.0,0.0,None,None,None,0.0,8,2006,New,Partial,12.491255347155265
271,272,20,RL,6.047663906109832,25.897771108114387,Pave,None,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,7,1954,2005,Flat,Membran,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,8.375577002227507,GLQ,12.298208358761945,6.574446614595114,13.065429595673672,GasA,Ex,Y,SBrkr,13.018128339745576,0.0,0.0,13.018128339745576,1,0,1,0,2,1,TA,5,Mod,2,TA,Attchd,YearGroup5,Unf,2,9.94551387609232,TA,TA,Y,6.244955797756471,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2008,WD,Normal,12.394628892852941
272,273,60,RL,6.491069783799412,20.528863564453204,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,9.378068571428056,Gd,TA,PConc,Gd,TA,No,GLQ,10.391511119178736,Unf,0.0,10.860282931010302,12.52811325381343,GasA,Ex,Y,SBrkr,12.557947383684844,12.41124721675514,0.0,14.58247104349385,0,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,YearGroup7,Fin,3,11.034998917701733,TA,TA,Y,7.216434458396561,5.59142712460611,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2010,WD,Normal,12.577639650232573
273,274,20,RL,6.221213632878419,19.71220477890197,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1988,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,7.909100235945503,TA,TA,CBlock,TA,TA,No,Rec,10.82666301420213,LwQ,10.82666301420213,0.0,12.741052898781769,GasA,Gd,Y,SBrkr,13.556849598572905,0.0,0.0,13.556849598572905,1,0,2,0,3,1,TA,6,Min1,1,Gd,Attchd,YearGroup5,RFn,1,9.308253470184335,TA,TA,Y,8.93850105069204,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,4,2009,WD,Normal,11.842236406331555
274,275,20,RL,6.1236810031695965,19.149281414318718,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1982,1982,Gable,CompShg,HdBoard,ImStucc,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,10.496872282215678,Unf,0.0,8.780688591938043,11.561460487077868,GasA,TA,Y,SBrkr,11.561460487077868,0.0,0.0,11.561460487077868,0,0,1,0,2,1,TA,5,Typ,0,None,Attchd,YearGroup6,Unf,1,8.72889799237455,TA,TA,Y,7.724358962810533,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2007,WD,Normal,11.732069026983156
275,276,50,RL,5.5270737381589985,18.63179325670199,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,1925,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,11.987363555250518,11.987363555250518,GasW,Gd,N,SBrkr,11.987363555250518,10.723545901794507,0.0,13.397284106327616,0,0,2,1,3,1,Ex,5,Typ,0,None,Detchd,YearGroup6,Unf,2,11.038947685692156,TA,TA,Y,6.07328940298831,0.0,0.0,0.0,7.397497957722461,0.0,None,None,None,0.0,10,2009,WD,Normal,12.230770136157428
